assunto;assunto_pai
11633;DIREITO ELEITORAL
11634;DIREITO ELEITORAL
11635;DIREITO ELEITORAL
11636;DIREITO ELEITORAL
11637;DIREITO ELEITORAL
11638;DIREITO ELEITORAL
11639;DIREITO ELEITORAL
11640;DIREITO ELEITORAL
11641;DIREITO ELEITORAL
11649;DIREITO ELEITORAL
11650;DIREITO ELEITORAL
11651;DIREITO ELEITORAL
11653;DIREITO ELEITORAL
11654;DIREITO ELEITORAL
11655;DIREITO ELEITORAL
11656;DIREITO ELEITORAL
11657;DIREITO ELEITORAL
11658;DIREITO ELEITORAL
11659;DIREITO ELEITORAL
11660;DIREITO ELEITORAL
11661;DIREITO ELEITORAL
11662;DIREITO ELEITORAL
11663;DIREITO ELEITORAL
11664;DIREITO ELEITORAL
11665;DIREITO ELEITORAL
11666;DIREITO ELEITORAL
11667;DIREITO ELEITORAL
11668;DIREITO ELEITORAL
11669;DIREITO ELEITORAL
11677;DIREITO ELEITORAL
11678;DIREITO ELEITORAL
11679;DIREITO ELEITORAL
11680;DIREITO ELEITORAL
11681;DIREITO ELEITORAL
11682;DIREITO ELEITORAL
11683;DIREITO ELEITORAL
12635;DIREITO ELEITORAL
12636;DIREITO ELEITORAL
12637;DIREITO ELEITORAL
12638;DIREITO ELEITORAL
12639;DIREITO ELEITORAL
11670;DIREITO ELEITORAL
11671;DIREITO ELEITORAL
11672;DIREITO ELEITORAL
11673;DIREITO ELEITORAL
11674;DIREITO ELEITORAL
11675;DIREITO ELEITORAL
11676;DIREITO ELEITORAL
12644;DIREITO ELEITORAL
11685;DIREITO ELEITORAL
11686;DIREITO ELEITORAL
11692;DIREITO ELEITORAL
11699;DIREITO ELEITORAL
11687;DIREITO ELEITORAL
11688;DIREITO ELEITORAL
11689;DIREITO ELEITORAL
11690;DIREITO ELEITORAL
11691;DIREITO ELEITORAL
11693;DIREITO ELEITORAL
11698;DIREITO ELEITORAL
12725;DIREITO ELEITORAL
11694;DIREITO ELEITORAL
11697;DIREITO ELEITORAL
11695;DIREITO ELEITORAL
11696;DIREITO ELEITORAL
11700;DIREITO ELEITORAL
11701;DIREITO ELEITORAL
11703;DIREITO ELEITORAL
11706;DIREITO ELEITORAL
12591;DIREITO ELEITORAL
12592;DIREITO ELEITORAL
12593;DIREITO ELEITORAL
12594;DIREITO ELEITORAL
12595;DIREITO ELEITORAL
12596;DIREITO ELEITORAL
11704;DIREITO ELEITORAL
11705;DIREITO ELEITORAL
11707;DIREITO ELEITORAL
11708;DIREITO ELEITORAL
11709;DIREITO ELEITORAL
11710;DIREITO ELEITORAL
11711;DIREITO ELEITORAL
11714;DIREITO ELEITORAL
11715;DIREITO ELEITORAL
11717;DIREITO ELEITORAL
11721;DIREITO ELEITORAL
11722;DIREITO ELEITORAL
11723;DIREITO ELEITORAL
12062;DIREITO ELEITORAL
12063;DIREITO ELEITORAL
12597;DIREITO ELEITORAL
11718;DIREITO ELEITORAL
11719;DIREITO ELEITORAL
11720;DIREITO ELEITORAL
12046;DIREITO ELEITORAL
12047;DIREITO ELEITORAL
12602;DIREITO ELEITORAL
12050;DIREITO ELEITORAL
12051;DIREITO ELEITORAL
12052;DIREITO ELEITORAL
12053;DIREITO ELEITORAL
12054;DIREITO ELEITORAL
12055;DIREITO ELEITORAL
12056;DIREITO ELEITORAL
12567;DIREITO ELEITORAL
11726;DIREITO ELEITORAL
11727;DIREITO ELEITORAL
11728;DIREITO ELEITORAL
11730;DIREITO ELEITORAL
11731;DIREITO ELEITORAL
11732;DIREITO ELEITORAL
12366;DIREITO ELEITORAL
11734;DIREITO ELEITORAL
11739;DIREITO ELEITORAL
11735;DIREITO ELEITORAL
11736;DIREITO ELEITORAL
11737;DIREITO ELEITORAL
11738;DIREITO ELEITORAL
11740;DIREITO ELEITORAL
11741;DIREITO ELEITORAL
11742;DIREITO ELEITORAL
11743;DIREITO ELEITORAL
11744;DIREITO ELEITORAL
11745;DIREITO ELEITORAL
11746;DIREITO ELEITORAL
11748;DIREITO ELEITORAL
11749;DIREITO ELEITORAL
11753;DIREITO ELEITORAL
11754;DIREITO ELEITORAL
11762;DIREITO ELEITORAL
11763;DIREITO ELEITORAL
11764;DIREITO ELEITORAL
11769;DIREITO ELEITORAL
11770;DIREITO ELEITORAL
12048;DIREITO ELEITORAL
12069;DIREITO ELEITORAL
12367;DIREITO ELEITORAL
12368;DIREITO ELEITORAL
12382;DIREITO ELEITORAL
12726;DIREITO ELEITORAL
11750;DIREITO ELEITORAL
11751;DIREITO ELEITORAL
11752;DIREITO ELEITORAL
11755;DIREITO ELEITORAL
11759;DIREITO ELEITORAL
11756;DIREITO ELEITORAL
11757;DIREITO ELEITORAL
11758;DIREITO ELEITORAL
12586;DIREITO ELEITORAL
11760;DIREITO ELEITORAL
11761;DIREITO ELEITORAL
12585;DIREITO ELEITORAL
11765;DIREITO ELEITORAL
11766;DIREITO ELEITORAL
11767;DIREITO ELEITORAL
11768;DIREITO ELEITORAL
11771;DIREITO ELEITORAL
11772;DIREITO ELEITORAL
11773;DIREITO ELEITORAL
11774;DIREITO ELEITORAL
11775;DIREITO ELEITORAL
11776;DIREITO ELEITORAL
12461;DIREITO ELEITORAL
12462;DIREITO ELEITORAL
12569;DIREITO ELEITORAL
12570;DIREITO ELEITORAL
12571;DIREITO ELEITORAL
12574;DIREITO ELEITORAL
12575;DIREITO ELEITORAL
12581;DIREITO ELEITORAL
12584;DIREITO ELEITORAL
12572;DIREITO ELEITORAL
12573;DIREITO ELEITORAL
12576;DIREITO ELEITORAL
12577;DIREITO ELEITORAL
12578;DIREITO ELEITORAL
12579;DIREITO ELEITORAL
12580;DIREITO ELEITORAL
12582;DIREITO ELEITORAL
12583;DIREITO ELEITORAL
12641;DIREITO ELEITORAL
12604;DIREITO ELEITORAL
12605;DIREITO ELEITORAL
12468;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12469;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12470;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12471;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12612;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12620;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12481;DIREITO DA SAÚDE
12482;DIREITO DA SAÚDE
12507;DIREITO DA SAÚDE
12520;DIREITO DA SAÚDE
12521;DIREITO DA SAÚDE
12483;DIREITO DA SAÚDE
12484;DIREITO DA SAÚDE
12485;DIREITO DA SAÚDE
12491;DIREITO DA SAÚDE
12511;DIREITO DA SAÚDE
12519;DIREITO DA SAÚDE
12505;DIREITO DA SAÚDE
12506;DIREITO DA SAÚDE
12492;DIREITO DA SAÚDE
12493;DIREITO DA SAÚDE
12496;DIREITO DA SAÚDE
12494;DIREITO DA SAÚDE
12495;DIREITO DA SAÚDE
12497;DIREITO DA SAÚDE
12498;DIREITO DA SAÚDE
12499;DIREITO DA SAÚDE
12500;DIREITO DA SAÚDE
12501;DIREITO DA SAÚDE
12504;DIREITO DA SAÚDE
12502;DIREITO DA SAÚDE
12503;DIREITO DA SAÚDE
12512;DIREITO DA SAÚDE
12513;DIREITO DA SAÚDE
12514;DIREITO DA SAÚDE
12515;DIREITO DA SAÚDE
12516;DIREITO DA SAÚDE
12517;DIREITO DA SAÚDE
12518;DIREITO DA SAÚDE
12486;DIREITO DA SAÚDE
12487;DIREITO DA SAÚDE
12488;DIREITO DA SAÚDE
12489;DIREITO DA SAÚDE
12490;DIREITO DA SAÚDE
12508;DIREITO DA SAÚDE
12509;DIREITO DA SAÚDE
12510;DIREITO DA SAÚDE
6114;DIREITO ASSISTENCIAL
12754;DIREITO ASSISTENCIAL
11946;DIREITO ASSISTENCIAL
11947;DIREITO ASSISTENCIAL
12793;DREITO À EDUCAÇÃO
12794;DREITO À EDUCAÇÃO
12795;DREITO À EDUCAÇÃO
12796;DREITO À EDUCAÇÃO
12797;DREITO À EDUCAÇÃO
12798;DREITO À EDUCAÇÃO
12799;DREITO À EDUCAÇÃO
12800;DREITO À EDUCAÇÃO
12801;DREITO À EDUCAÇÃO
12802;DREITO À EDUCAÇÃO
12832;DREITO À EDUCAÇÃO
12835;DREITO À EDUCAÇÃO
12815;DREITO À EDUCAÇÃO
12816;DREITO À EDUCAÇÃO
12817;DREITO À EDUCAÇÃO
12818;DREITO À EDUCAÇÃO
12819;DREITO À EDUCAÇÃO
12820;DREITO À EDUCAÇÃO
12821;DREITO À EDUCAÇÃO
12822;DREITO À EDUCAÇÃO
12823;DREITO À EDUCAÇÃO
12824;DREITO À EDUCAÇÃO
12825;DREITO À EDUCAÇÃO
12826;DREITO À EDUCAÇÃO
12915;DREITO À EDUCAÇÃO
12841;DREITO À EDUCAÇÃO
12842;DREITO À EDUCAÇÃO
12843;DREITO À EDUCAÇÃO
12847;DREITO À EDUCAÇÃO
12848;DREITO À EDUCAÇÃO
12849;DREITO À EDUCAÇÃO
12844;DREITO À EDUCAÇÃO
12845;DREITO À EDUCAÇÃO
12846;DREITO À EDUCAÇÃO
12803;DREITO À EDUCAÇÃO
12804;DREITO À EDUCAÇÃO
12805;DREITO À EDUCAÇÃO
12806;DREITO À EDUCAÇÃO
12807;DREITO À EDUCAÇÃO
12808;DREITO À EDUCAÇÃO
12809;DREITO À EDUCAÇÃO
12810;DREITO À EDUCAÇÃO
12893;DREITO À EDUCAÇÃO
12894;DREITO À EDUCAÇÃO
12895;DREITO À EDUCAÇÃO
12896;DREITO À EDUCAÇÃO
12897;DREITO À EDUCAÇÃO
12898;DREITO À EDUCAÇÃO
12899;DREITO À EDUCAÇÃO
12902;DREITO À EDUCAÇÃO
12905;DREITO À EDUCAÇÃO
12900;DREITO À EDUCAÇÃO
12901;DREITO À EDUCAÇÃO
12914;DREITO À EDUCAÇÃO
12903;DREITO À EDUCAÇÃO
12904;DREITO À EDUCAÇÃO
12912;DREITO À EDUCAÇÃO
12906;DREITO À EDUCAÇÃO
12907;DREITO À EDUCAÇÃO
12913;DREITO À EDUCAÇÃO
12908;DREITO À EDUCAÇÃO
12909;DREITO À EDUCAÇÃO
12910;DREITO À EDUCAÇÃO
12911;DREITO À EDUCAÇÃO
12827;DREITO À EDUCAÇÃO
12828;DREITO À EDUCAÇÃO
12829;DREITO À EDUCAÇÃO
12830;DREITO À EDUCAÇÃO
12831;DREITO À EDUCAÇÃO
12852;DREITO À EDUCAÇÃO
12853;DREITO À EDUCAÇÃO
12854;DREITO À EDUCAÇÃO
12855;DREITO À EDUCAÇÃO
12856;DREITO À EDUCAÇÃO
12857;DREITO À EDUCAÇÃO
12858;DREITO À EDUCAÇÃO
12859;DREITO À EDUCAÇÃO
12860;DREITO À EDUCAÇÃO
12861;DREITO À EDUCAÇÃO
12862;DREITO À EDUCAÇÃO
12863;DREITO À EDUCAÇÃO
12864;DREITO À EDUCAÇÃO
12865;DREITO À EDUCAÇÃO
12811;DREITO À EDUCAÇÃO
12812;DREITO À EDUCAÇÃO
12813;DREITO À EDUCAÇÃO
12814;DREITO À EDUCAÇÃO
12839;DREITO À EDUCAÇÃO
12840;DREITO À EDUCAÇÃO
12866;DREITO À EDUCAÇÃO
12868;DREITO À EDUCAÇÃO
12875;DREITO À EDUCAÇÃO
12876;DREITO À EDUCAÇÃO
12879;DREITO À EDUCAÇÃO
12881;DREITO À EDUCAÇÃO
12885;DREITO À EDUCAÇÃO
12888;DREITO À EDUCAÇÃO
12891;DREITO À EDUCAÇÃO
12867;DREITO À EDUCAÇÃO
12869;DREITO À EDUCAÇÃO
12870;DREITO À EDUCAÇÃO
12871;DREITO À EDUCAÇÃO
12872;DREITO À EDUCAÇÃO
12873;DREITO À EDUCAÇÃO
12874;DREITO À EDUCAÇÃO
12877;DREITO À EDUCAÇÃO
12878;DREITO À EDUCAÇÃO
12880;DREITO À EDUCAÇÃO
12882;DREITO À EDUCAÇÃO
12883;DREITO À EDUCAÇÃO
12884;DREITO À EDUCAÇÃO
12886;DREITO À EDUCAÇÃO
12887;DREITO À EDUCAÇÃO
12889;DREITO À EDUCAÇÃO
12890;DREITO À EDUCAÇÃO
12892;DREITO À EDUCAÇÃO
12837;DREITO À EDUCAÇÃO
12838;DREITO À EDUCAÇÃO
12850;DREITO À EDUCAÇÃO
12916;DREITO À EDUCAÇÃO
12917;DREITO À EDUCAÇÃO
12851;DREITO À EDUCAÇÃO
12919;DREITO À EDUCAÇÃO
12918;DREITO À EDUCAÇÃO
12833;DREITO À EDUCAÇÃO
12834;DREITO À EDUCAÇÃO
12836;DREITO À EDUCAÇÃO
14;DIREITO TRIBUTÁRIO
195;DIREITO PREVIDENCIÁRIO
287;DIREITO PENAL
864;DIREITO DO TRABALHO
899;DIREITO CIVIL
1146;DIREITO MARÍTIMO
1156;DIREITO DO CONSUMIDOR
1209;DIREITO PROCESSUAL PENAL
6191;DIREITO INTERNACIONAL
7724;REGISTROS PÚBLICOS
8826;DIREITO PROCESSUAL CIVIL E DO TRABALHO
9633;DIREITO DA CRIANÇA E DO ADOLESCENTE
9985;DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO
10739;DIREITO ELEITORAL E PROCESSO ELEITORAL DO STF
11049;DIREITO PROCESSUAL PENAL MILITAR
11068;DIREITO PENAL MILITAR
11428;DIREITO ELEITORAL
12467;"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12480;DIREITO DA SAÚDE
12734;DIREITO ASSISTENCIAL
12775;DREITO À EDUCAÇÃO
